"Title","Artist","Album","YouTubeMusicUrl","AlbumArtUrl"
"Clarity (feat. Foxes)","Zedd","Clarity","https://music.youtube.com/search?q=Zedd%20Clarity%20%28feat.%20Foxes%29",""
"Stay","Zedd/Alessia Cara","Stay","https://music.youtube.com/search?q=Zedd%2FAlessia%20Cara%20Stay","https://cdn-images.dzcdn.net/images/cover/16e8d7fc0a40f75bffac15d7e9e2a9c5/1000x1000-000000-80-0-0.jpg"
"Clarity","Zedd/Foxes","Clarity","https://music.youtube.com/search?q=Zedd%2FFoxes%20Clarity","https://cdn-images.dzcdn.net/images/cover/6b8a51cd4d5e2a277c8a1c4f88d59489/1000x1000-000000-80-0-0.jpg"
"Stay the Night","Zedd/Hayley Williams","Clarity (Deluxe)","https://music.youtube.com/search?q=Zedd%2FHayley%20Williams%20Stay%20the%20Night","https://cdn-images.dzcdn.net/images/cover/d1941bbbb615993e9ca18d7710dca024/1000x1000-000000-80-0-0.jpg"
"I Want You to Know","Zedd/Selena Gomez","True Colors","https://music.youtube.com/search?q=Zedd%2FSelena%20Gomez%20I%20Want%20You%20to%20Know","https://cdn-images.dzcdn.net/images/cover/4fbd5afbc6ad97de063b0b8d5730d765/1000x1000-000000-80-0-0.jpg"
"1965","Zella Day","Kicker","https://music.youtube.com/search?q=Zella%20Day%201965","https://cdn-images.dzcdn.net/images/cover/22badbe06562c67fa05e37500de1084f/1000x1000-000000-80-0-0.jpg"
"아무노래","Zico","아무노래 - Single","https://music.youtube.com/search?q=Zico%20%EC%95%84%EB%AC%B4%EB%85%B8%EB%9E%98",""
"Trololo Song","Эдуард Хиль","Я очень рад, ведь я, наконец, возвращаюсь домой","https://music.youtube.com/search?q=%D0%AD%D0%B4%D1%83%D0%B0%D1%80%D0%B4%20%D0%A5%D0%B8%D0%BB%D1%8C%20Trololo%20Song","https://cdn-images.dzcdn.net/images/cover/473c90ea6fa87627cd35e632f17b2f45/1000x1000-000000-80-0-0.jpg"
"Never Say Good Bye","마리오앤드","Never Say Good Bye - Single","https://music.youtube.com/search?q=%EB%A7%88%EB%A6%AC%EC%98%A4%EC%95%A4%EB%93%9C%20Never%20Say%20Good%20Bye",""
"ひやむぎ、そーめん、时々うどん","ハム/Foxtail-Grass Studio","ひやむぎ、そーめん、时々うどん - Single","https://music.youtube.com/search?q=%E3%83%8F%E3%83%A0%2FFoxtail-Grass%20Studio%20%E3%81%B2%E3%82%84%E3%82%80%E3%81%8E%E3%80%81%E3%81%9D%E3%83%BC%E3%82%81%E3%82%93%E3%80%81%E6%97%B6%E3%80%85%E3%81%86%E3%81%A9%E3%82%93",""
"さがしもの","ハンバート ハンバート","さがしもの - Single","https://music.youtube.com/search?q=%E3%83%8F%E3%83%B3%E3%83%90%E3%83%BC%E3%83%88%20%E3%83%8F%E3%83%B3%E3%83%90%E3%83%BC%E3%83%88%20%E3%81%95%E3%81%8C%E3%81%97%E3%82%82%E3%81%AE",""
"しろつめくさ","ハンバート ハンバート","しろつめくさ - Single","https://music.youtube.com/search?q=%E3%83%8F%E3%83%B3%E3%83%90%E3%83%BC%E3%83%88%20%E3%83%8F%E3%83%B3%E3%83%90%E3%83%BC%E3%83%88%20%E3%81%97%E3%82%8D%E3%81%A4%E3%82%81%E3%81%8F%E3%81%95",""
"ゆうべは俺が悪かった","ハンバート ハンバート","ゆうべは俺が悪かった - Single","https://music.youtube.com/search?q=%E3%83%8F%E3%83%B3%E3%83%90%E3%83%BC%E3%83%88%20%E3%83%8F%E3%83%B3%E3%83%90%E3%83%BC%E3%83%88%20%E3%82%86%E3%81%86%E3%81%B9%E3%81%AF%E4%BF%BA%E3%81%8C%E6%82%AA%E3%81%8B%E3%81%A3%E3%81%9F",""
"今晩はお月さん","ハンバート ハンバート","今晩はお月さん - Single","https://music.youtube.com/search?q=%E3%83%8F%E3%83%B3%E3%83%90%E3%83%BC%E3%83%88%20%E3%83%8F%E3%83%B3%E3%83%90%E3%83%BC%E3%83%88%20%E4%BB%8A%E6%99%A9%E3%81%AF%E3%81%8A%E6%9C%88%E3%81%95%E3%82%93",""
"水星","ラブリーサマーちゃん","水星 - Single","https://music.youtube.com/search?q=%E3%83%A9%E3%83%96%E3%83%AA%E3%83%BC%E3%82%B5%E3%83%9E%E3%83%BC%E3%81%A1%E3%82%83%E3%82%93%20%E6%B0%B4%E6%98%9F",""
"4U","万妮达Vinida Weng","4U - Single","https://music.youtube.com/search?q=%E4%B8%87%E5%A6%AE%E8%BE%BEVinida%20Weng%204U",""
"歌唱祖国","中国人民解放军军乐团","歌唱祖国 - Single","https://music.youtube.com/search?q=%E4%B8%AD%E5%9B%BD%E4%BA%BA%E6%B0%91%E8%A7%A3%E6%94%BE%E5%86%9B%E5%86%9B%E4%B9%90%E5%9B%A2%20%E6%AD%8C%E5%94%B1%E7%A5%96%E5%9B%BD",""
"渔舟唱晚","中央民族乐团","渔舟唱晚 - Single","https://music.youtube.com/search?q=%E4%B8%AD%E5%A4%AE%E6%B0%91%E6%97%8F%E4%B9%90%E5%9B%A2%20%E6%B8%94%E8%88%9F%E5%94%B1%E6%99%9A",""
"それぞれに","中孝介","それぞれに - Single","https://music.youtube.com/search?q=%E4%B8%AD%E5%AD%9D%E4%BB%8B%20%E3%81%9D%E3%82%8C%E3%81%9E%E3%82%8C%E3%81%AB",""
"夏夕空","中孝介","夏夕空 - Single","https://music.youtube.com/search?q=%E4%B8%AD%E5%AD%9D%E4%BB%8B%20%E5%A4%8F%E5%A4%95%E7%A9%BA",""
"僕が死のうと思ったのは","中島美嘉","僕が死のうと思ったのは - Single","https://music.youtube.com/search?q=%E4%B8%AD%E5%B3%B6%E7%BE%8E%E5%98%89%20%E5%83%95%E3%81%8C%E6%AD%BB%E3%81%AE%E3%81%86%E3%81%A8%E6%80%9D%E3%81%A3%E3%81%9F%E3%81%AE%E3%81%AF",""
"Spring","久石譲","Dream Songs: The Essential Joe Hisaishi","https://music.youtube.com/search?q=%E4%B9%85%E7%9F%B3%E8%AD%B2%20Spring","https://cdn-images.dzcdn.net/images/cover/94368294da0e04877624f70516362d9c/1000x1000-000000-80-0-0.jpg"
"Summer","久石譲","Kikujiro (Original Motion Picture Soundtrack)","https://music.youtube.com/search?q=%E4%B9%85%E7%9F%B3%E8%AD%B2%20Summer","https://cdn-images.dzcdn.net/images/cover/c3048d26f18c893ac95067a9f948b6c0/1000x1000-000000-80-0-0.jpg"
"あの夏へ","久石譲","あの夏へ - Single","https://music.youtube.com/search?q=%E4%B9%85%E7%9F%B3%E8%AD%B2%20%E3%81%82%E3%81%AE%E5%A4%8F%E3%81%B8",""
"Touch Love","尹美莱","Touch Love - Single","https://music.youtube.com/search?q=%E5%B0%B9%E7%BE%8E%E8%8E%B1%20Touch%20Love",""
"아픔이 사라진후","尹美莱","아픔이 사라진후 - Single","https://music.youtube.com/search?q=%E5%B0%B9%E7%BE%8E%E8%8E%B1%20%EC%95%84%ED%94%94%EC%9D%B4%20%EC%82%AC%EB%9D%BC%EC%A7%84%ED%9B%84",""
"拥抱","五月天","拥抱 - Single","https://music.youtube.com/search?q=%E4%BA%94%E6%9C%88%E5%A4%A9%20%E6%8B%A5%E6%8A%B1",""
"温柔","五月天","温柔 - Single","https://music.youtube.com/search?q=%E4%BA%94%E6%9C%88%E5%A4%A9%20%E6%B8%A9%E6%9F%94",""
"N↓DA↑GI↑NA↓DA☆","井内啓二","N↓DA↑GI↑NA↓DA☆ - Single","https://music.youtube.com/search?q=%E4%BA%95%E5%86%85%E5%95%93%E4%BA%8C%20N%E2%86%93DA%E2%86%91GI%E2%86%91NA%E2%86%93DA%E2%98%86",""
"wait（鲲版）","何时","wait（鲲版） - Single","https://music.youtube.com/search?q=%E4%BD%95%E6%97%B6%20wait%EF%BC%88%E9%B2%B2%E7%89%88%EF%BC%89",""
"彩蝶舞夏","何真真","彩蝶舞夏 - Single","https://music.youtube.com/search?q=%E4%BD%95%E7%9C%9F%E7%9C%9F%20%E5%BD%A9%E8%9D%B6%E8%88%9E%E5%A4%8F",""
"秋诗","何真真","秋诗 - Single","https://music.youtube.com/search?q=%E4%BD%95%E7%9C%9F%E7%9C%9F%20%E7%A7%8B%E8%AF%97",""
"画你 -何继明","何继明","画你 -何继明 - Single","https://music.youtube.com/search?q=%E4%BD%95%E7%BB%A7%E6%98%8E%20%E7%94%BB%E4%BD%A0%20-%E4%BD%95%E7%BB%A7%E6%98%8E",""
"九月底","余佳运","九月底 - Single","https://music.youtube.com/search?q=%E4%BD%99%E4%BD%B3%E8%BF%90%20%E4%B9%9D%E6%9C%88%E5%BA%95",""
"和你","余佳运","和你 - Single","https://music.youtube.com/search?q=%E4%BD%99%E4%BD%B3%E8%BF%90%20%E5%92%8C%E4%BD%A0",""
"梦里","余佳运","梦里 - Single","https://music.youtube.com/search?q=%E4%BD%99%E4%BD%B3%E8%BF%90%20%E6%A2%A6%E9%87%8C",""
"其实我还好","俞灏明","其实我还好 - Single","https://music.youtube.com/search?q=%E4%BF%9E%E7%81%8F%E6%98%8E%20%E5%85%B6%E5%AE%9E%E6%88%91%E8%BF%98%E5%A5%BD",""
"童话","光良","童话 - Single","https://music.youtube.com/search?q=%E5%85%89%E8%89%AF%20%E7%AB%A5%E8%AF%9D",""
"第一次","光良","第一次 - Single","https://music.youtube.com/search?q=%E5%85%89%E8%89%AF%20%E7%AC%AC%E4%B8%80%E6%AC%A1",""
"Mozart - Piano Sonata No.16 In C, K545","内田光子","Mozart - Piano Sonata No.16 In C, K545 - Single","https://music.youtube.com/search?q=%E5%86%85%E7%94%B0%E5%85%89%E5%AD%90%20Mozart%20-%20Piano%20Sonata%20No.16%20In%20C%2C%20K545",""
"Piano Sonata No.16 in C, K.545Sonata facile:1. Allegro","内田光子","Piano Sonata No.16 in C, K.545Sonata facile:1. Allegro - Single","https://music.youtube.com/search?q=%E5%86%85%E7%94%B0%E5%85%89%E5%AD%90%20Piano%20Sonata%20No.16%20in%20C%2C%20K.545Sonata%20facile%3A1.%20Allegro",""
"Gotta Like U","冷炫忱Curtis Cold","Gotta Like U - Single","https://music.youtube.com/search?q=%E5%86%B7%E7%82%AB%E5%BF%B1Curtis%20Cold%20Gotta%20Like%20U",""
"I Missed You","冷炫忱Curtis Cold","I Missed You - Single","https://music.youtube.com/search?q=%E5%86%B7%E7%82%AB%E5%BF%B1Curtis%20Cold%20I%20Missed%20You",""
"Justin Bieber - Love Yourself (冷炫忱Curtis Bootleg)","冷炫忱Curtis Cold","Justin Bieber - Love Yourself (冷炫忱Curtis Bootleg) - Single","https://music.youtube.com/search?q=%E5%86%B7%E7%82%AB%E5%BF%B1Curtis%20Cold%20Justin%20Bieber%20-%20Love%20Yourself%20%28%E5%86%B7%E7%82%AB%E5%BF%B1Curtis%20Bootleg%29",""
"No Other Reason","冷炫忱Curtis Cold","No Other Reason - Single","https://music.youtube.com/search?q=%E5%86%B7%E7%82%AB%E5%BF%B1Curtis%20Cold%20No%20Other%20Reason",""
"拥有","几米","拥有 - Single","https://music.youtube.com/search?q=%E5%87%A0%E7%B1%B3%20%E6%8B%A5%E6%9C%89",""
"最炫民族风(迪斯科舞曲版)","凤凰传奇","最炫民族风(迪斯科舞曲版) - Single","https://music.youtube.com/search?q=%E5%87%A4%E5%87%B0%E4%BC%A0%E5%A5%87%20%E6%9C%80%E7%82%AB%E6%B0%91%E6%97%8F%E9%A3%8E%28%E8%BF%AA%E6%96%AF%E7%A7%91%E8%88%9E%E6%9B%B2%E7%89%88%29",""
"练习","刘德华","练习 - Single","https://music.youtube.com/search?q=%E5%88%98%E5%BE%B7%E5%8D%8E%20%E7%BB%83%E4%B9%A0",""
"成全","刘若英","成全 - Single","https://music.youtube.com/search?q=%E5%88%98%E8%8B%A5%E8%8B%B1%20%E6%88%90%E5%85%A8",""
"널 사랑하겠어","动物园","널 사랑하겠어 - Single","https://music.youtube.com/search?q=%E5%8A%A8%E7%89%A9%E5%9B%AD%20%EB%84%90%20%EC%82%AC%EB%9E%91%ED%95%98%EA%B2%A0%EC%96%B4",""
"渔舟唱晚 (古筝独奏)","华夏民族乐团","渔舟唱晚 (古筝独奏) - Single","https://music.youtube.com/search?q=%E5%8D%8E%E5%A4%8F%E6%B0%91%E6%97%8F%E4%B9%90%E5%9B%A2%20%E6%B8%94%E8%88%9F%E5%94%B1%E6%99%9A%20%28%E5%8F%A4%E7%AD%9D%E7%8B%AC%E5%A5%8F%29",""
"wish u were gay","卡西恩Cacien","wish u were gay - Single","https://music.youtube.com/search?q=%E5%8D%A1%E8%A5%BF%E6%81%A9Cacien%20wish%20u%20were%20gay",""
"情歌王","古巨基","情歌王 - Single","https://music.youtube.com/search?q=%E5%8F%A4%E5%B7%A8%E5%9F%BA%20%E6%83%85%E6%AD%8C%E7%8E%8B",""
"爱得太迟","古巨基","爱得太迟 - Single","https://music.youtube.com/search?q=%E5%8F%A4%E5%B7%A8%E5%9F%BA%20%E7%88%B1%E5%BE%97%E5%A4%AA%E8%BF%9F",""
"青春纪念册","可米小子","青春纪念册 - Single","https://music.youtube.com/search?q=%E5%8F%AF%E7%B1%B3%E5%B0%8F%E5%AD%90%20%E9%9D%92%E6%98%A5%E7%BA%AA%E5%BF%B5%E5%86%8C",""
"爱拼才会赢(闽)","叶启田","爱拼才会赢(闽) - Single","https://music.youtube.com/search?q=%E5%8F%B6%E5%90%AF%E7%94%B0%20%E7%88%B1%E6%8B%BC%E6%89%8D%E4%BC%9A%E8%B5%A2%28%E9%97%BD%29",""
"珍重","叶蒨文","珍重 - Single","https://music.youtube.com/search?q=%E5%8F%B6%E8%92%A8%E6%96%87%20%E7%8F%8D%E9%87%8D",""
"Csárdás","吕思清","Csárdás - Single","https://music.youtube.com/search?q=%E5%90%95%E6%80%9D%E6%B8%85%20Cs%C3%A1rd%C3%A1s",""
"恋人创世纪","周传雄","恋人创世纪 - Single","https://music.youtube.com/search?q=%E5%91%A8%E4%BC%A0%E9%9B%84%20%E6%81%8B%E4%BA%BA%E5%88%9B%E4%B8%96%E7%BA%AA",""
"爱相随","周华健","爱相随 - Single","https://music.youtube.com/search?q=%E5%91%A8%E5%8D%8E%E5%81%A5%20%E7%88%B1%E7%9B%B8%E9%9A%8F",""
"无情的雨无情的你 (Live)","周晓鸥","我是歌手第一季 (第七期 Live)","https://music.youtube.com/search?q=%E5%91%A8%E6%99%93%E9%B8%A5%20%E6%97%A0%E6%83%85%E7%9A%84%E9%9B%A8%E6%97%A0%E6%83%85%E7%9A%84%E4%BD%A0%20%28Live%29","https://cdn-images.dzcdn.net/images/cover/dd663f81cb1b8bbefa34ebfcf871f03b/1000x1000-000000-80-0-0.jpg"
"爱不爱我 (Live)","周晓鸥","我是歌手第一季 (第七期 Live)","https://music.youtube.com/search?q=%E5%91%A8%E6%99%93%E9%B8%A5%20%E7%88%B1%E4%B8%8D%E7%88%B1%E6%88%91%20%28Live%29","https://cdn-images.dzcdn.net/images/cover/dd663f81cb1b8bbefa34ebfcf871f03b/1000x1000-000000-80-0-0.jpg"
"七里香","周杰伦","七里香 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E4%B8%83%E9%87%8C%E9%A6%99",""
"世界末日(Live)","周杰伦","我是歌手第一季 (第七期 Live)","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E4%B8%96%E7%95%8C%E6%9C%AB%E6%97%A5%28Live%29","https://cdn-images.dzcdn.net/images/cover/dd663f81cb1b8bbefa34ebfcf871f03b/1000x1000-000000-80-0-0.jpg"
"最长的电影","周杰伦","最长的电影 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E6%9C%80%E9%95%BF%E7%9A%84%E7%94%B5%E5%BD%B1",""
"双截棍","周杰伦","双截棍 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E5%8F%8C%E6%88%AA%E6%A3%8D",""
"发如雪","周杰伦","发如雪 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E5%8F%91%E5%A6%82%E9%9B%AA",""
"听妈妈的话","周杰伦","听妈妈的话 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E5%90%AC%E5%A6%88%E5%A6%88%E7%9A%84%E8%AF%9D",""
"回到过去","周杰伦","回到过去 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E5%9B%9E%E5%88%B0%E8%BF%87%E5%8E%BB",""
"夜曲","周杰伦","夜曲 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E5%A4%9C%E6%9B%B2",""
"彩虹","周杰伦","彩虹 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E5%BD%A9%E8%99%B9",""
"断了的弦","周杰伦","断了的弦 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E6%96%AD%E4%BA%86%E7%9A%84%E5%BC%A6",""
"晴天","周杰伦","晴天 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E6%99%B4%E5%A4%A9",""
"本草纲目","周杰伦","本草纲目 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E6%9C%AC%E8%8D%89%E7%BA%B2%E7%9B%AE",""
"烟花易冷","周杰伦","烟花易冷 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E7%83%9F%E8%8A%B1%E6%98%93%E5%86%B7",""
"牛仔很忙","周杰伦","牛仔很忙 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E7%89%9B%E4%BB%94%E5%BE%88%E5%BF%99",""
"甜甜的","周杰伦","甜甜的 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E7%94%9C%E7%94%9C%E7%9A%84",""
"稻香","周杰伦","稻香 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E7%A8%BB%E9%A6%99",""
"简单爱","周杰伦","简单爱 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E7%AE%80%E5%8D%95%E7%88%B1",""
"给我一首歌的时间","周杰伦","给我一首歌的时间 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E7%BB%99%E6%88%91%E4%B8%80%E9%A6%96%E6%AD%8C%E7%9A%84%E6%97%B6%E9%97%B4",""
"花海","周杰伦","花海 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E8%8A%B1%E6%B5%B7",""
"菊花台","周杰伦","菊花台 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E8%8F%8A%E8%8A%B1%E5%8F%B0",""
"蒲公英的约定","周杰伦","蒲公英的约定 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E8%92%B2%E5%85%AC%E8%8B%B1%E7%9A%84%E7%BA%A6%E5%AE%9A",""
"说好的幸福呢","周杰伦","说好的幸福呢 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E8%AF%B4%E5%A5%BD%E7%9A%84%E5%B9%B8%E7%A6%8F%E5%91%A2",""
"青花瓷","周杰伦","青花瓷 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E9%9D%92%E8%8A%B1%E7%93%B7",""
"魔术先生","周杰伦","魔术先生 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E9%AD%94%E6%9C%AF%E5%85%88%E7%94%9F",""
"龙卷风","周杰伦","龙卷风 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%20%E9%BE%99%E5%8D%B7%E9%A3%8E",""
"千里之外","周杰伦/费玉清","千里之外 - Single","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E4%BC%A6%2F%E8%B4%B9%E7%8E%89%E6%B8%85%20%E5%8D%83%E9%87%8C%E4%B9%8B%E5%A4%96",""
"Mine Mine","周杰倫","驚嘆號","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20Mine%20Mine",""
"一路向北","周杰倫","11月的蕭邦","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E4%B8%80%E8%B7%AF%E5%90%91%E5%8C%97",""
"七里香","周杰倫","七里香","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E4%B8%83%E9%87%8C%E9%A6%99",""
"三年二班","周杰倫","葉惠美","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E4%B8%89%E5%B9%B4%E4%BA%8C%E7%8F%AD",""
"上海  一九四三","周杰倫","范特西","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E4%B8%8A%E6%B5%B7%20%20%E4%B8%80%E4%B9%9D%E5%9B%9B%E4%B8%89",""
"世界未末日","周杰倫","驚嘆號","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E4%B8%96%E7%95%8C%E6%9C%AA%E6%9C%AB%E6%97%A5",""
"世界末日","周杰倫","范特西 - EP + 13MV VCD (Fantasy Plus)","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E4%B8%96%E7%95%8C%E6%9C%AB%E6%97%A5",""
"亂舞春秋","周杰倫","七里香","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E4%BA%82%E8%88%9E%E6%98%A5%E7%A7%8B",""
"以父之名","周杰倫","葉惠美","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E4%BB%A5%E7%88%B6%E4%B9%8B%E5%90%8D",""
"伊斯坦堡","周杰倫","Jay","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E4%BC%8A%E6%96%AF%E5%9D%A6%E5%A0%A1",""
"你好嗎","周杰倫","驚嘆號","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E4%BD%A0%E5%A5%BD%E5%97%8E",""
"最後的戰役","周杰倫","八度空間","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E6%9C%80%E5%BE%8C%E7%9A%84%E6%88%B0%E5%BD%B9",""
"最長的電影","周杰倫","我很忙 (On The Run!)","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E6%9C%80%E9%95%B7%E7%9A%84%E9%9B%BB%E5%BD%B1",""
"分裂","周杰倫","八度空間","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E5%88%86%E8%A3%82",""
"半獸人","周杰倫","八度空間","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E5%8D%8A%E7%8D%B8%E4%BA%BA",""
"印地安老斑鳩","周杰倫","Jay","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E5%8D%B0%E5%9C%B0%E5%AE%89%E8%80%81%E6%96%91%E9%B3%A9",""
"反方向的鐘","周杰倫","Jay","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E5%8F%8D%E6%96%B9%E5%90%91%E7%9A%84%E9%90%98",""
"同一種調調","周杰倫","葉惠美","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E5%90%8C%E4%B8%80%E7%A8%AE%E8%AA%BF%E8%AA%BF",""
"告白氣球","周杰倫","周杰倫的床邊故事","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E5%91%8A%E7%99%BD%E6%B0%A3%E7%90%83",""
"四面楚歌","周杰倫","11月的蕭邦","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E5%9B%9B%E9%9D%A2%E6%A5%9A%E6%AD%8C",""
"回到過去","周杰倫","八度空間","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E5%9B%9E%E5%88%B0%E9%81%8E%E5%8E%BB",""
"外婆","周杰倫","七里香","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E5%A4%96%E5%A9%86",""
"夜曲","周杰倫","11月的蕭邦","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E5%A4%9C%E6%9B%B2",""
"她的睫毛","周杰倫","葉惠美","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E5%A5%B9%E7%9A%84%E7%9D%AB%E6%AF%9B",""
"好久不見","周杰倫","跨時代","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E5%A5%BD%E4%B9%85%E4%B8%8D%E8%A6%8B",""
"妳聽得到","周杰倫","葉惠美","https://music.youtube.com/search?q=%E5%91%A8%E6%9D%B0%E5%80%AB%20%E5%A6%B3%E8%81%BD%E5%BE%97%E5%88%B0",""
